Date,cluster_name,org_name,partner #1_name,partner #2_name,ADMIN1_NAME_ENG,ADMIN2_NAME_UKR,area_type,status_name,ACTIVITY,ACTIVITY_START,ACTIVITY_END,NUMBER_REACHED
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,31-Jul-15,31-Jul-15,84
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,05-Aug-15,05-Aug-15,5
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,28-Aug-15,28-Aug-15,245
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,30-Oct-15,30-Oct-15,203
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,10-Nov-15,10-Nov-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,21-Dec-15,21-Dec-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Shelter Repairs,19-May-15,19-May-15,9
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,168
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дебальцеве,GCA,Completed,Winterization cash grant,29-Jul-15,30-Sep-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропілля,GCA,Completed,Winterization cash grant,01-Jan-15,01-Jan-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,15
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,138
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,229
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,51
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,4
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,16
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,9
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,689
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,17
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,6
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,12
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,21
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,67
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,8
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,11
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,8
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,4
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,4
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Other,31-May-15,30-Sep-15,19
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Distribution of solid fuel and heaters,20-Dec-14,20-Dec-14,100
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Добропільський,GCA,Completed,Winterization cash grant,04-Jul-15,01-Aug-15,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Ternopilska,,GCA,Ongoing,Human rights monitoring and protection monitoring,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Ternopilska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Ternopilska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Ternopilska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Ternopilska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Ternopilska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Vinnytska,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Vinnytska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Vinnytska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Vinnytska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Volynska,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Volynska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Volynska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Volynska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Human rights monitoring and protection monitoring,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zakarpatska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Human rights monitoring and protection monitoring,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дружківка,GCA,Completed,Winterization cash grant,09-Apr-15,09-Apr-15,200
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Димитров,GCA,Completed,Other,31-May-15,30-Sep-15,1342
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Димитров,GCA,Completed,Winterization cash grant,04-Jul-15,01-Aug-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Дзержинськ,GCA,Completed,Other,31-May-15,30-Sep-15,623
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Горлівка,GCA,Completed,Winterization cash grant,15-Jun-15,15-Jun-15,0
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,12
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,14
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,4
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,4
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,6
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,792
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,93
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,13
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,36
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,22
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,23
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,16
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,5
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,5
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,892
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,9
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,4
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,2
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,6
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Jan-16,Shelter-NFI,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівський,GCA,Completed,Other,31-May-15,30-Sep-15,3
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,,,Zaporizka,,GCA,Planned,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,,,Zaporizka,,GCA,Planned,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,,,Zaporizka,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,,,Zaporizka,,GCA,Planned,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zhytomyrska,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zhytomyrska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zhytomyrska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X40FC9DA54367614B,X5FBE1D8EA33F1DD7,,Zhytomyrska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,XDEDD3A51467ADC84,,,Dnipropetrovska,Дніпропетровськ,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,XEB5DB4105181B001,,,Kyiv,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,XEB5DB4105181B001,,,Kyiv,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,X25201CEBA01BB32F,,,Kharkivska,,GCA,Ongoing,Other,,,0
01-Feb-16,Protection,XE02981DA6E87A05D,,,Chernihivska,,GCA,Planned,Other,,,0
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Первомайський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,6
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Первомайський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,146
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Сахновщинський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,29
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Шевченківський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,20
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Валківський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,118
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Великобурлуцький,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,82
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Вовчанський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,178
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Зачепилівський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,15
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Зміївський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,245
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Золочівський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,5
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Золочівський,GCA,Completed,Winterization cash grant,30-Jun-15,15-Sep-15,37
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Ізюмський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,763
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Краснокутський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,40
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Дворічанський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,70
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Зміївський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,226
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Лозівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,283
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Великобурлуцький,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,68
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,7
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Балаклійський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,395
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Чугуївський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,264
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Коломацький,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,5
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Куп'янський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,352
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Люботин,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,23
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Богодухівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,98
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,23
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Барвінківський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,54
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Красноградський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,72
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Кегичівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,5
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Близнюківський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,79
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Коломацький,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,3
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Валківський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,92
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Вовчанський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,240
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Дергачівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,216
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Борівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,321
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Шевченківський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,12
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Первомайський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,66
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Печенізький,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,55
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,97
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Нововодолазький,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,56
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Харків,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,5341
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Сахновщинський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,37
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Зачепилівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,7
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Харківський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,569
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Kharkivska,Зачепилівський,GCA,Ongoing,Winterization cash grant,01-Oct-15,31-Mar-16,23
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Ватутіне,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,3
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Черкаський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,28
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Черкаси,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,6
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Chernihivska,Чернігів,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,11
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Чорнобаївський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,2
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Чигиринський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,3
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Драбівський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,19
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Городищенський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,4
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Канівський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,3
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Катеринопільський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,6
01-Feb-16,Shelter-NFI,XA2A8179B4AD787F4,,,Cherkaska,Христинівський,GCA,Completed,Winterization cash grant,01-Jul-15,31-Dec-15,77
