Date,cluster_name,org_name,partner #1_name,partner #2_name,ADMIN1_NAME_ENG,ADMIN2_NAME_UKR,area_type,status_name,ACTIVITY,ACTIVITY_START,ACTIVITY_END,NUMBER_REACHED
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Золотоноша,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Сміла,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Умань,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Городищенський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Драбівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Жашківський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Звенигородський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Золотоніський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Кам'янський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Канівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Катеринопільський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Корсунь-Шевченківський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Лисянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Маньківський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Смілянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Тальнівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Уманський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Христинівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Черкаський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Чорнобаївський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Чигиринський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Cherkaska,Шполянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Менський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Ніжинський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Новгород-Сіверський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Носівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Прилуцький,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Ріпкинський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Семенівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Сосницький,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Срібнянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Талалаївський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Чернігівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Чернігів,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Ніжин,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Прилуки,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Бахмацький,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Ізюм,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Ізюмський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Харківський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Куп'янський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Лозівський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Лозова,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Печенізький,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Первомайський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Сахновщинський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Вовчанський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Валківський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kharkivska,Зміївський,GCA,Ongoing,Advocacy interventions,,,0
01-Feb-16,Protection,Right to Protection,,,Kyiv,,GCA,Ongoing,Advocacy interventions,,,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Бобровицький,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Борзнянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Варвинський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Городнянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Ічнянський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Козелецький,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Коропський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Корюківський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Куликівський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Chernihivska,Щорський,GCA,Completed,Cash social through regional authorities,15-Dec-14,15-Dec-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Дніпропетровськ,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Дніпродзержинськ,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Кривий Ріг,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Вільногірськ,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Марганець,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Нікополь,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Новомосковськ,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Павлоград,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Першотравенськ,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Орджонікідзе,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Синельникове,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Тернівка,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Апостолівський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Васильківський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Верхньодніпровський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Дніпропетровський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Криворізький,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Криничанський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Магдалинівський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Межівський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Нікопольський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Новомосковський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Павлоградський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Петропавлівський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Петриківський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Покровський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,П'ятихатський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Синельниківський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Солонянський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Софіївський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Томаківський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Царичанський,GCA,Completed,Cash social through regional authorities,31-Oct-14,31-Oct-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Херсон,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Каховка,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Нова Каховка,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Білозерський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Бериславський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Великоолександрівський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Великолепетиський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Верхньорогачицький,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Генічеський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Голопристанський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Горностаївський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Іванівський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Каланчацький,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Нижньосірогозький,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Новотроїцький,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Скадовський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Цюрупинський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Чаплинський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,Нововоронцовський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Zaporizka,Якимівський,GCA,Completed,Cash social through regional authorities,01-Nov-14,01-Nov-14,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kharkivska,,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,1200
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,600
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,2100
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyiv,,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,250
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,Слов'янський,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,200
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,Слов'янський,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,460
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Completed,NFI distributions,10-Oct-14,10-Oct-14,35
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,,GCA,Completed,NFI distributions,01-Nov-14,01-Nov-14,1600
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kharkivska,,GCA,Completed,NFI distributions,01-Nov-14,01-Nov-14,1900
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,,GCA,Completed,NFI distributions,01-Nov-14,01-Nov-14,650
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,,GCA,Completed,NFI distributions,01-Nov-14,01-Nov-14,30
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,,GCA,Completed,NFI distributions,01-Nov-14,01-Nov-14,4250
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Odeska,,GCA,Completed,NFI distributions,01-Nov-14,01-Nov-14,25
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,Слов'янськ,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,1200
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,Артемівськ,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,1200
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kharkivska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,2800
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Khersonska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,80
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,1800
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,3000
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,2200
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kharkivska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,1500
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,4400
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Дніпропетровськ,GCA,Completed,NFI distributions,01-Dec-14,01-Dec-14,5333
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Дніпродзержинськ,GCA,Completed,Collective Center repairs and management,01-Dec-14,01-Dec-14,80
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Dnipropetrovska,Дніпропетровськ,GCA,Completed,Collective Center repairs and management,01-Dec-14,01-Dec-14,200
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Zaporizka,Запоріжжя,GCA,Completed,Collective Center repairs and management,01-Nov-14,01-Nov-14,443
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Odeska,Одеса,GCA,Completed,Collective Center repairs and management,01-Dec-14,01-Dec-14,484
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Odeska,Білгород-Дністровський,GCA,Completed,Collective Center repairs and management,01-Dec-14,01-Dec-14,225
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Odeska,Одеса,GCA,Completed,Collective Center repairs and management,01-Dec-14,01-Dec-14,572
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Odeska,Біляївський,GCA,Completed,Collective Center repairs and management,01-Dec-14,01-Dec-14,107
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyiv,,GCA,Completed,Collective Center repairs and management,01-Sep-14,01-Sep-14,140
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Києво-Святошинський,GCA,Completed,Collective Center repairs and management,21-Oct-14,21-Oct-14,306
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Completed,Collective Center repairs and management,22-Oct-14,22-Oct-14,90
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Сєвєродонецьк,GCA,Completed,Collective Center repairs and management,23-Oct-14,23-Oct-14,128
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Баришівський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Білоцерківський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Богуславський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Бориспільський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Бородянський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Броварський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Вишгородський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Згурівський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Іванківський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Кагарлицький,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Києво-Святошинський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Макарівський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Миронівський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Обухівський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Переяслав-Хмельницький,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Поліський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Kyivska,Рокитнянський,GCA,Completed,Cash social through regional authorities,10-Apr-15,10-Apr-15,0
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,I'm Volnovakha,,Donetska,Волноваський,GCA,Completed,NFI distributions,16-Oct-15,27-Oct-15,339
01-Jan-16,Shelter-NFI,United Nations High Comissioner for Refugees,I'm Volnovakha,,Donetska,Волноваський,GCA,Completed,NFI distributions,28-Oct-15,03-Nov-15,353
